system,classifier,technique,AUC
xerces-1.4,GBM,ORIGINAL,0.898562766188507
xerces-1.4,GBM,OVER,0.924104882137106
xerces-1.4,GBM,UNDER,0.815249969289888
xerces-1.4,GBM,SMOTE,0.915829111828864
xerces-1.4,GBM,ROSE,0.821970360234996
xerces-init,GBM,ORIGINAL,0.661046118603067
xerces-init,GBM,OVER,0.653923568072328
xerces-init,GBM,UNDER,0.601619519847824
xerces-init,GBM,SMOTE,0.760932200485513
xerces-init,GBM,ROSE,0.680052360204429
eclipse-2.0,GBM,ORIGINAL,0.77641405902187
eclipse-2.0,GBM,OVER,0.781803596690252
eclipse-2.0,GBM,UNDER,0.762231358303989
eclipse-2.0,GBM,SMOTE,0.77320140457199
eclipse-2.0,GBM,ROSE,0.720555683757697
eclipse-2.1,GBM,ORIGINAL,0.731201508417501
eclipse-2.1,GBM,OVER,0.752517674015982
eclipse-2.1,GBM,UNDER,0.732094421599539
eclipse-2.1,GBM,SMOTE,0.737847239736257
eclipse-2.1,GBM,ROSE,0.715793529686461
eclipse-3.0,GBM,ORIGINAL,0.78041902017945
eclipse-3.0,GBM,OVER,0.781756554179618
eclipse-3.0,GBM,UNDER,0.767348646604866
eclipse-3.0,GBM,SMOTE,0.769773927734386
eclipse-3.0,GBM,ROSE,0.737666972898256
Apache,GBM,ORIGINAL,0.661719681262129
Apache,GBM,OVER,0.681019809008357
Apache,GBM,UNDER,0.660117894163071
Apache,GBM,SMOTE,0.7151502173008
Apache,GBM,ROSE,0.664822218141369
Zxing,GBM,ORIGINAL,0.623431297884961
Zxing,GBM,OVER,0.645571051739888
Zxing,GBM,UNDER,0.59121641556739
Zxing,GBM,SMOTE,0.64079462368603
Zxing,GBM,ROSE,0.560056795146226
eclipse34_debug,GBM,ORIGINAL,0.650102101941949
eclipse34_debug,GBM,OVER,0.677188621602946
eclipse34_debug,GBM,UNDER,0.647948229487688
eclipse34_debug,GBM,SMOTE,0.679728995940603
eclipse34_debug,GBM,ROSE,0.659534481592211
eclipse34_swt,GBM,ORIGINAL,0.903514984139882
eclipse34_swt,GBM,OVER,0.908084122195635
eclipse34_swt,GBM,UNDER,0.907879503594885
eclipse34_swt,GBM,SMOTE,0.918918420295453
eclipse34_swt,GBM,ROSE,0.735723269375955
equinox,GBM,ORIGINAL,0.688637331619227
equinox,GBM,OVER,0.698203877659262
equinox,GBM,UNDER,0.679665533764934
equinox,GBM,SMOTE,0.75856796087507
equinox,GBM,ROSE,0.71336601447491
jdt,GBM,ORIGINAL,0.739999569294946
jdt,GBM,OVER,0.766057669518778
jdt,GBM,UNDER,0.735177566891984
jdt,GBM,SMOTE,0.769073359726962
jdt,GBM,ROSE,0.724488274927272
lucene,GBM,ORIGINAL,0.566897330114705
lucene,GBM,OVER,0.662940806016175
lucene,GBM,UNDER,0.589689665194942
lucene,GBM,SMOTE,0.676884128402313
lucene,GBM,ROSE,0.723821004078001
mylyn,GBM,ORIGINAL,0.715899627939235
mylyn,GBM,OVER,0.758133513198393
mylyn,GBM,UNDER,0.729710535972982
mylyn,GBM,SMOTE,0.761463485263197
mylyn,GBM,ROSE,0.707833163687395
pde,GBM,ORIGINAL,0.57185201884397
pde,GBM,OVER,0.593925772318348
pde,GBM,UNDER,0.593789655503215
pde,GBM,SMOTE,0.609789662202596
pde,GBM,ROSE,0.651990615606095
JM1,NB,ORIGINAL,0.641267373128177
JM1,NB,OVER,0.641559013552831
JM1,NB,UNDER,0.641583311684265
JM1,NB,SMOTE,0.644750463493626
JM1,NB,ROSE,0.640591337993241
KC3,NB,ORIGINAL,0.691260792902257
KC3,NB,OVER,0.690143273263084
KC3,NB,UNDER,0.668406167129456
KC3,NB,SMOTE,0.676093949997053
KC3,NB,ROSE,0.692965214157109
MC1,NB,ORIGINAL,0.740702176137189
MC1,NB,OVER,0.73979782675217
MC1,NB,UNDER,0.752556668206604
MC1,NB,SMOTE,0.729952786282605
MC1,NB,ROSE,0.734485266249341
MC2,NB,ORIGINAL,0.683720645424859
MC2,NB,OVER,0.67712561837469
MC2,NB,UNDER,0.672848003331845
MC2,NB,SMOTE,0.67575810397066
MC2,NB,ROSE,0.670598338309507
MW1,NB,ORIGINAL,0.71787613421469
MW1,NB,OVER,0.72472659703093
MW1,NB,UNDER,0.703206826591341
MW1,NB,SMOTE,0.718204577483488
MW1,NB,ROSE,0.710373375218324
PC1,NB,ORIGINAL,0.773939478849668
PC1,NB,OVER,0.774782228405717
PC1,NB,UNDER,0.767501386470839
PC1,NB,SMOTE,0.776828684440675
PC1,NB,ROSE,0.772547177269886
PC2,NB,ORIGINAL,0.616753549305974
PC2,NB,OVER,0.623417571425343
PC2,NB,UNDER,0.640419720064565
PC2,NB,SMOTE,0.627210597759158
PC2,NB,ROSE,0.613469497226983
PC3,NB,ORIGINAL,0.776752568302829
PC3,NB,OVER,0.777701437103351
PC3,NB,UNDER,0.772280823763093
PC3,NB,SMOTE,0.765771348652801
PC3,NB,ROSE,0.772932871040229
PC4,NB,ORIGINAL,0.830144250615982
PC4,NB,OVER,0.830037629214536
PC4,NB,UNDER,0.829448841941823
PC4,NB,SMOTE,0.827338923390048
PC4,NB,ROSE,0.828488740485963
PC5,NB,ORIGINAL,0.694496702792554
PC5,NB,OVER,0.694377539881677
PC5,NB,UNDER,0.691583301196071
PC5,NB,SMOTE,0.695128106539182
PC5,NB,ROSE,0.69678233172626
ar4,NB,ORIGINAL,0.748909337954245
ar4,NB,OVER,0.736011211608688
ar4,NB,UNDER,0.746350669927908
ar4,NB,SMOTE,0.737245872710086
ar4,NB,ROSE,0.72809394369524
ar6,NB,ORIGINAL,0.647858408360498
ar6,NB,OVER,0.640423763654518
ar6,NB,UNDER,0.657040902499875
ar6,NB,SMOTE,0.611883292483652
ar6,NB,ROSE,0.680242402156113
ant-1.3,NB,ORIGINAL,0.61938700591189
ant-1.3,NB,OVER,0.618311244030995
ant-1.3,NB,UNDER,0.668102579811502
ant-1.3,NB,SMOTE,0.618771235210286
ant-1.3,NB,ROSE,0.635366142894471
ant-1.4,NB,ORIGINAL,0.595238586758843
ant-1.4,NB,OVER,0.596781141560818
ant-1.4,NB,UNDER,0.58887741070495
ant-1.4,NB,SMOTE,0.593181195952449
ant-1.4,NB,ROSE,0.590694003162123
ant-1.5,NB,ORIGINAL,0.754283799020717
ant-1.5,NB,OVER,0.752757404573309
ant-1.5,NB,UNDER,0.742797813214792
ant-1.5,NB,SMOTE,0.745232720775564
ant-1.5,NB,ROSE,0.752110121579337
ant-1.6,NB,ORIGINAL,0.775169601706411
ant-1.6,NB,OVER,0.774981242406033
ant-1.6,NB,UNDER,0.769281778938679
ant-1.6,NB,SMOTE,0.77140990814731
ant-1.6,NB,ROSE,0.770154336788476
ant-1.7,NB,ORIGINAL,0.74096166706626
ant-1.7,NB,OVER,0.73973358137518
ant-1.7,NB,UNDER,0.743833033298321
ant-1.7,NB,SMOTE,0.739444257859583
ant-1.7,NB,ROSE,0.739805831145512
arc,NB,ORIGINAL,0.667793955136791
arc,NB,OVER,0.671134375503381
arc,NB,UNDER,0.632781754002088
arc,NB,SMOTE,0.670322238913485
arc,NB,ROSE,0.661275114052938
berek,NB,ORIGINAL,0.871687624853101
berek,NB,OVER,0.875783987573273
berek,NB,UNDER,0.86942617069879
berek,NB,SMOTE,0.868052612334755
berek,NB,ROSE,0.869835080307699
camel-1.0,NB,ORIGINAL,0.692842258286854
camel-1.0,NB,OVER,0.685745940691024
camel-1.0,NB,UNDER,0.645170344657491
camel-1.0,NB,SMOTE,0.657446643835899
camel-1.0,NB,ROSE,0.684712492870718
camel-1.2,NB,ORIGINAL,0.556499434783396
camel-1.2,NB,OVER,0.559049326514179
camel-1.2,NB,UNDER,0.556654977190211
camel-1.2,NB,SMOTE,0.557428746195719
camel-1.2,NB,ROSE,0.557187531464201
camel-1.4,NB,ORIGINAL,0.657628410792279
camel-1.4,NB,OVER,0.6568017878372
camel-1.4,NB,UNDER,0.648845826300696
camel-1.4,NB,SMOTE,0.654639067216224
camel-1.4,NB,ROSE,0.654399543769976
camel-1.6,NB,ORIGINAL,0.658844491761937
camel-1.6,NB,OVER,0.657253329234067
camel-1.6,NB,UNDER,0.643371660525272
camel-1.6,NB,SMOTE,0.656967207116627
camel-1.6,NB,ROSE,0.657682972777405
ivy-1.1,NB,ORIGINAL,0.594406540150536
ivy-1.1,NB,OVER,0.593236162472339
ivy-1.1,NB,UNDER,0.588724761074162
ivy-1.1,NB,SMOTE,0.593427325565803
ivy-1.1,NB,ROSE,0.592155006259845
ivy-1.4,NB,ORIGINAL,0.606778391340179
ivy-1.4,NB,OVER,0.603453619300968
ivy-1.4,NB,UNDER,0.603899599779362
ivy-1.4,NB,SMOTE,0.594077012266284
ivy-1.4,NB,ROSE,0.608411577585102
ivy-2.0,NB,ORIGINAL,0.738053390954424
ivy-2.0,NB,OVER,0.738702970887284
ivy-2.0,NB,UNDER,0.731709350565944
ivy-2.0,NB,SMOTE,0.730682582987104
ivy-2.0,NB,ROSE,0.731043347890228
jedit-3.2,NB,ORIGINAL,0.776733254880045
jedit-3.2,NB,OVER,0.775703164667107
jedit-3.2,NB,UNDER,0.772862839305288
jedit-3.2,NB,SMOTE,0.773503555776863
jedit-3.2,NB,ROSE,0.767457270882548
jedit-4.0,NB,ORIGINAL,0.726265231865948
jedit-4.0,NB,OVER,0.72678150501886
jedit-4.0,NB,UNDER,0.726792134259341
jedit-4.0,NB,SMOTE,0.724765626364558
jedit-4.0,NB,ROSE,0.732285453935085
jedit-4.1,NB,ORIGINAL,0.753819098441511
jedit-4.1,NB,OVER,0.75288694913149
jedit-4.1,NB,UNDER,0.746877456235774
jedit-4.1,NB,SMOTE,0.751338275499206
jedit-4.1,NB,ROSE,0.752060637136277
jedit-4.2,NB,ORIGINAL,0.76388438521455
jedit-4.2,NB,OVER,0.766384403014855
jedit-4.2,NB,UNDER,0.767894997853665
jedit-4.2,NB,SMOTE,0.76567632901231
jedit-4.2,NB,ROSE,0.764511678811431
jedit-4.3,NB,ORIGINAL,0.664096131226298
jedit-4.3,NB,OVER,0.657348837367712
jedit-4.3,NB,UNDER,0.698570461169221
jedit-4.3,NB,SMOTE,0.700335542186847
jedit-4.3,NB,ROSE,0.673797053120476
log4j-1.0,NB,ORIGINAL,0.81623480185077
log4j-1.0,NB,OVER,0.814581550937303
log4j-1.0,NB,UNDER,0.813424023349637
log4j-1.0,NB,SMOTE,0.810634056640908
log4j-1.0,NB,ROSE,0.810180097613662
log4j-1.1,NB,ORIGINAL,0.820908693496443
log4j-1.1,NB,OVER,0.82113255133811
log4j-1.1,NB,UNDER,0.818442035682513
log4j-1.1,NB,SMOTE,0.817103635411612
log4j-1.1,NB,ROSE,0.815380991325205
log4j-1.2,NB,ORIGINAL,0.66571219870926
log4j-1.2,NB,OVER,0.665141736029874
log4j-1.2,NB,UNDER,0.644547091708217
log4j-1.2,NB,SMOTE,0.65921492072052
log4j-1.2,NB,ROSE,0.670813020105419
lucene-2.0,NB,ORIGINAL,0.718130988089711
lucene-2.0,NB,OVER,0.717407240525119
lucene-2.0,NB,UNDER,0.716088890790011
lucene-2.0,NB,SMOTE,0.716246270539839
lucene-2.0,NB,ROSE,0.716326051127281
lucene-2.2,NB,ORIGINAL,0.615042569692707
lucene-2.2,NB,OVER,0.615901367395041
lucene-2.2,NB,UNDER,0.607396889667186
lucene-2.2,NB,SMOTE,0.623889422337717
lucene-2.2,NB,ROSE,0.61122227833927
lucene-2.4,NB,ORIGINAL,0.736047573207002
lucene-2.4,NB,OVER,0.735019427117676
lucene-2.4,NB,UNDER,0.734546581679641
lucene-2.4,NB,SMOTE,0.732011492017303
lucene-2.4,NB,ROSE,0.735060287404691
nieruchomosci,NB,ORIGINAL,0.723263293650794
nieruchomosci,NB,OVER,0.718467063492063
nieruchomosci,NB,UNDER,0.691139682539682
nieruchomosci,NB,SMOTE,0.699966997354497
nieruchomosci,NB,ROSE,0.702629365079365
pdftranslator,NB,ORIGINAL,0.849144047619048
pdftranslator,NB,OVER,0.842139682539683
pdftranslator,NB,UNDER,0.853392346938776
pdftranslator,NB,SMOTE,0.837716893424036
pdftranslator,NB,ROSE,0.832794671201814
poi-1.5,NB,ORIGINAL,0.715352306616193
poi-1.5,NB,OVER,0.716077837294219
poi-1.5,NB,UNDER,0.716237822436802
poi-1.5,NB,SMOTE,0.711376845449534
poi-1.5,NB,ROSE,0.710571705709934
poi-2.0,NB,ORIGINAL,0.61096652201129
poi-2.0,NB,OVER,0.6112326704161
poi-2.0,NB,UNDER,0.637740020441123
poi-2.0,NB,SMOTE,0.625157215993428
poi-2.0,NB,ROSE,0.611443529778139
prop-1,NB,ORIGINAL,0.673074576344318
prop-1,NB,OVER,0.673074388687474
prop-1,NB,UNDER,0.670904249187411
prop-1,NB,SMOTE,0.671347755291265
prop-1,NB,ROSE,0.672573375867586
prop-2,NB,ORIGINAL,0.649394763583086
prop-2,NB,OVER,0.649254642118462
prop-2,NB,UNDER,0.647914915569751
prop-2,NB,SMOTE,0.649752974669198
prop-2,NB,ROSE,0.643513207309328
prop-3,NB,ORIGINAL,0.652857115315878
prop-3,NB,OVER,0.653346363863346
prop-3,NB,UNDER,0.648782852139187
prop-3,NB,SMOTE,0.654704679359072
prop-3,NB,ROSE,0.647391175481588
prop-4,NB,ORIGINAL,0.660650538390491
prop-4,NB,OVER,0.661019841942779
prop-4,NB,UNDER,0.654702304917935
prop-4,NB,SMOTE,0.661744753393741
prop-4,NB,ROSE,0.655716472140835
prop-5,NB,ORIGINAL,0.65994811005649
prop-5,NB,OVER,0.660236491773349
prop-5,NB,UNDER,0.653218644219935
prop-5,NB,SMOTE,0.6575945173388
prop-5,NB,ROSE,0.66095139157815
prop-6,NB,ORIGINAL,0.668408756746724
prop-6,NB,OVER,0.669839163309145
prop-6,NB,UNDER,0.665700481878182
prop-6,NB,SMOTE,0.656957338130773
prop-6,NB,ROSE,0.666785685767914
redaktor,NB,ORIGINAL,0.714192015033932
redaktor,NB,OVER,0.716519077544063
redaktor,NB,UNDER,0.69501873395192
redaktor,NB,SMOTE,0.689538275237319
redaktor,NB,ROSE,0.69805091937715
serapion,NB,ORIGINAL,0.777789425062954
serapion,NB,OVER,0.79107913372031
serapion,NB,UNDER,0.739366272561861
serapion,NB,SMOTE,0.77368594656977
serapion,NB,ROSE,0.780159583118407
skarbonka,NB,ORIGINAL,0.810679408646049
skarbonka,NB,OVER,0.806453321936062
skarbonka,NB,UNDER,0.780303108260848
skarbonka,NB,SMOTE,0.808600810283628
skarbonka,NB,ROSE,0.81318352054722
synapse-1.1,NB,ORIGINAL,0.696730085678752
synapse-1.1,NB,OVER,0.689867160377265
synapse-1.1,NB,UNDER,0.690537305787413
synapse-1.1,NB,SMOTE,0.683855115367469
synapse-1.1,NB,ROSE,0.689436651282022
synapse-1.2,NB,ORIGINAL,0.680426136470153
synapse-1.2,NB,OVER,0.674138200769803
synapse-1.2,NB,UNDER,0.676881920952204
synapse-1.2,NB,SMOTE,0.671581003074672
synapse-1.2,NB,ROSE,0.674688292972481
systemdata,NB,ORIGINAL,0.679101584787998
systemdata,NB,OVER,0.680363180711779
systemdata,NB,UNDER,0.699624156297554
systemdata,NB,SMOTE,0.673481688499652
systemdata,NB,ROSE,0.672086966897836
szybkafucha,NB,ORIGINAL,0.735430158730159
szybkafucha,NB,OVER,0.74504126984127
szybkafucha,NB,UNDER,0.726102380952381
szybkafucha,NB,SMOTE,0.723338888888889
szybkafucha,NB,ROSE,0.742961904761905
termoproject,NB,ORIGINAL,0.624275294612795
termoproject,NB,OVER,0.623913411125911
termoproject,NB,UNDER,0.608047290672291
termoproject,NB,SMOTE,0.643898322973323
termoproject,NB,ROSE,0.631189858752359
tomcat,NB,ORIGINAL,0.788349909390228
tomcat,NB,OVER,0.786697540034831
tomcat,NB,UNDER,0.784017081328201
tomcat,NB,SMOTE,0.777923551232289
tomcat,NB,ROSE,0.783643739179578
velocity-1.4,NB,ORIGINAL,0.706000670103178
velocity-1.4,NB,OVER,0.699998375969553
velocity-1.4,NB,UNDER,0.697091221834374
velocity-1.4,NB,SMOTE,0.683564166494801
velocity-1.4,NB,ROSE,0.704433229136238
velocity-1.5,NB,ORIGINAL,0.684451900554401
velocity-1.5,NB,OVER,0.683800265881869
velocity-1.5,NB,UNDER,0.675005095076572
velocity-1.5,NB,SMOTE,0.699087218226086
velocity-1.5,NB,ROSE,0.68078902214421
velocity-1.6,NB,ORIGINAL,0.676176972450646
velocity-1.6,NB,OVER,0.673987102986893
velocity-1.6,NB,UNDER,0.675388360496907
velocity-1.6,NB,SMOTE,0.676482508995134
velocity-1.6,NB,ROSE,0.670501936089942
workflow,NB,ORIGINAL,0.641948796926178
workflow,NB,OVER,0.645950988341464
workflow,NB,UNDER,0.630936179252846
workflow,NB,SMOTE,0.628631012792322
workflow,NB,ROSE,0.626067668751002
xalan-2.4,NB,ORIGINAL,0.688524549873722
xalan-2.4,NB,OVER,0.688576851072762
xalan-2.4,NB,UNDER,0.685596959729067
xalan-2.4,NB,SMOTE,0.684394217880592
xalan-2.4,NB,ROSE,0.684328213681384
xalan-2.5,NB,ORIGINAL,0.584939992642143
xalan-2.5,NB,OVER,0.584392303434621
xalan-2.5,NB,UNDER,0.586476445791634
xalan-2.5,NB,SMOTE,0.576370571133387
xalan-2.5,NB,ROSE,0.575880321359129
xalan-2.6,NB,ORIGINAL,0.770445780793581
xalan-2.6,NB,OVER,0.770628391992955
xalan-2.6,NB,UNDER,0.770007636177158
xalan-2.6,NB,SMOTE,0.765227638198786
xalan-2.6,NB,ROSE,0.767001590395169
xerces-1.2,NB,ORIGINAL,0.607647904055897
xerces-1.2,NB,OVER,0.604465839529239
xerces-1.2,NB,UNDER,0.631744346863916
xerces-1.2,NB,SMOTE,0.601288723149589
xerces-1.2,NB,ROSE,0.607433246977909
xerces-1.3,NB,ORIGINAL,0.810978332370657
xerces-1.3,NB,OVER,0.810552533306073
xerces-1.3,NB,UNDER,0.81006590855064
xerces-1.3,NB,SMOTE,0.811640444443771
xerces-1.3,NB,ROSE,0.811708565012663
xerces-1.4,NB,ORIGINAL,0.858871682403929
xerces-1.4,NB,OVER,0.857151731764569
xerces-1.4,NB,UNDER,0.858550243049864
xerces-1.4,NB,SMOTE,0.858152238136457
xerces-1.4,NB,ROSE,0.857372265641692
zuzel,NB,ORIGINAL,0.742249092970522
zuzel,NB,OVER,0.737703231292517
zuzel,NB,UNDER,0.73587876984127
zuzel,NB,SMOTE,0.746213407029478
zuzel,NB,ROSE,0.735679648526077
eclipse-2.0,NB,ORIGINAL,0.755803328220673
eclipse-2.0,NB,OVER,0.755878037832817
eclipse-2.0,NB,UNDER,0.750011718450816
eclipse-2.0,NB,SMOTE,0.754878863853756
eclipse-2.0,NB,ROSE,0.755388182439238
eclipse-2.1,NB,ORIGINAL,0.736749406384209
eclipse-2.1,NB,OVER,0.736463398868226
eclipse-2.1,NB,UNDER,0.732254523049128
eclipse-2.1,NB,SMOTE,0.734483216826531
eclipse-2.1,NB,ROSE,0.734835509840732
eclipse-3.0,NB,ORIGINAL,0.749283298627355
eclipse-3.0,NB,OVER,0.749285839113787
eclipse-3.0,NB,UNDER,0.745103756376329
eclipse-3.0,NB,SMOTE,0.749677165918951
eclipse-3.0,NB,ROSE,0.749348629662419
Safe,NB,ORIGINAL,0.773145842700823
Safe,NB,OVER,0.776392667249731
Safe,NB,UNDER,0.762968987014999
Safe,NB,SMOTE,0.775616295968012
Safe,NB,ROSE,0.751506521897509
Zxing,NB,ORIGINAL,0.591357850207146
Zxing,NB,OVER,0.592657856510625
Zxing,NB,UNDER,0.596910941538471
Zxing,NB,SMOTE,0.592300302450879
Zxing,NB,ROSE,0.6031316813864
eclipse34_debug,NB,ORIGINAL,0.700936721209563
eclipse34_debug,NB,OVER,0.699257174391026
eclipse34_debug,NB,UNDER,0.699677799498592
eclipse34_debug,NB,SMOTE,0.695914592052564
eclipse34_debug,NB,ROSE,0.702912947471521
jdt,NB,ORIGINAL,0.741322883898985
jdt,NB,OVER,0.740763642039096
jdt,NB,UNDER,0.742040713552469
jdt,NB,SMOTE,0.740659255945875
jdt,NB,ROSE,0.739320087502936
lucene,NB,ORIGINAL,0.775804242540228
lucene,NB,OVER,0.775474130291012
lucene,NB,UNDER,0.770458899301755
lucene,NB,SMOTE,0.775643742626202
lucene,NB,ROSE,0.773046856819041
mylyn,NB,ORIGINAL,0.751987703857274
mylyn,NB,OVER,0.752793428062846
mylyn,NB,UNDER,0.747015958735027
mylyn,NB,SMOTE,0.754734790729467
mylyn,NB,ROSE,0.749317413512279
pde,NB,ORIGINAL,0.66575931533818
pde,NB,OVER,0.665560228954166
pde,NB,UNDER,0.664328147301735
pde,NB,SMOTE,0.668977173281401
pde,NB,ROSE,0.664764087135901
